ID,Description,Source,Name,Form_ID,Comment,Doubt,Etymon_ID,Is_Main_Entry
28502_1,,,"PAN *tirtir₁ 'shiver, tremble'",19072-17b575ee50312bc49cd4b2f10aa3a31f-3,,,28502,true
28503_1,,,"PWMP *tirtir₂ 'rap, tap'",19094-46ff8b3aba4bb9f24360afd2155d0237-1,,,28503,true
28504_1,,,"PWMP *tisuk 'stab, stick into'",19094-4e91cf8b17b7d756d7974e63c5309a76-1,,,28504,true
28505_1,,,PMP *titey 'suspension bridge',19081-f27aaa3963458b60b7f27ed812f012f5-3,,,28505,true
28506_1,,,"PMP *tiktik₂ 'drip, leak'",19081-d8d92447f64ef9bacc871979b6036851-1,,,28506,true
28507_1,,,"PMP *tiup 'blowing on, fanning'",19081-966ec4091520a35a4d15807ffbc6963e-1,,,28507,true
28507_2,,,"PWMP *maŋ-tiup 'to blow on, fan'",19094-49b7202c18254d1ecada914a21ca3881-1,,,28507,false
28508_1,,,PAN *ti '1p deixis and spatial reference: this; here',19072-17277ba18379b2e94695c77a4183c9d3-1,,,28508,true
28508_2,,,PAN *i-ti '1p deixis and spatial reference: this; here',19072-17277ba18379b2e94695c77a4183c9d3-2,,,28508,false
28509_1,,,PWMP *tiŋgaʔ 'ear pendant',19094-3a4c3a0998a1534ec3e8d240b3dd40f9-1,,,28509,true
28510_1,,,PMP *tiŋi 'listen',19081-839d7228b5ccc60e54455093a966b8c2-1,,,28510,true
28511_1,,,PWMP *tiŋkas 'cease',19094-fb9944a844931c0fc72da338a49425b6-1,,,28511,true
28512_1,,,"PMP *tiŋkuq 'graze, strike lightly against'",19081-61271f8d544d61fa55da376d43cacfa6-1,,,28512,true
28513_1,,,"PWMP *ti(m)bak 'clap, make a clapping sound'",19094-acc2b258d427dfac8e86ab02d4aced58-2,,,28513,true
28514_1,,,"PWMP *ti(m)puk 'clap, clack'",19094-69279c217dbf5cbea164e44baf0bc897-2,,,28514,true
28515_1,,,"PWMP *ti(n)zak 'step, tread'",19094-71618153fa950b68ebfcb8b6b67c0fe6-1,,,28515,true
28516_1,,,PMP *ti(n)zeg 'stand erect',19081-47310bc7297298c9a042521fbf6d735e-2,,,28516,true
28518_1,,,PWMP *ti(ŋ)keb 'close up',19094-571a81fc60ee715daf5ff533a14fd08b-1,,,28518,true
28519_1,,,"PWMP *ti(ŋ)kes 'wind around, encircle'",19094-98f02e387a9be007cea5d5a75b621be1-2,,,28519,true
28520_1,,,PWMP *tuaD 'kind of fish net or trap',19094-ea64aea776e64ea54c081c170ba2cfe5-2,,,28520,true
28521_1,,,"PPH *kayat 'to climb vertically (as ladder, tree)'",19083-5dfd34ba07270bb1951feacf0bef18bb-1,,,28521,true
28521_2,,,"PPH *i-kayat 'to climb vertically (as ladder, tree)'",19083-5dfd34ba07270bb1951feacf0bef18bb-2,,,28521,false
28521_3,,,PPH *ma-ŋayat '(gloss uncertain)',19083-3d5c547190af20d9b421912e7082731b-17,,,28521,false
28521_4,,,"PPH *k<om>ayat 'to climb vertically (as ladder, tree)'",19083-5dfd34ba07270bb1951feacf0bef18bb-3,,,28521,false
28522_1,,,PMP *tuqan 'primary forest',19081-ad6d74c5d91ac0c1ca6680da0cdee473-1,,,28522,true
28523_1,,,PCMP *tubak 'to stab',19076-c68311a9939bd5ac53ef6cc5dc429475-1,,,28523,true
28525_1,,,PMP *tudaq 'throw',19081-959b7175f88493905e3c324c2bf6f97d-1,,,28525,true
28526_1,,,PMP *tudiq 'tree sp.: Sesbania grandiflora',19081-285a6fbc127de60930de0f061f003b4a-1,,,28526,true
28527_1,,,"PMP *tuduk 'skewer, spit for roasting'",19081-a09473ba2f97ea6e2d2c6f067d07dcd3-1,,,28527,true
28528_1,,,PCEMP *turu₁ 'knee',19074-22b84b6e35ace0cd87f805ecf020ff36-3,,,28528,true
28529_1,,,"PWMP *tuek 'bow the head, nod'",19094-8ab54c8c14e86889da3d2e8371ce970c-1,,,28529,true
28530_1,,,PWMP *tugal 'dibble stick',19094-d6714e6e6e72f353de2478dcd1876a20-1,,,28530,true
28530_2,,,PWMP *ma-nugal 'to dibble',19094-acc4ae636b8cdf557b6b1ae92d7c51d4-1,,,28530,false
28531_1,,,PWMP *tuil 'lever; prop',19094-6856af31cdac655d8fcadf3d731068b4-1,,,28531,true
28532_1,,,PAN *tuiq 'bird sp.',19072-98911ca12a7293e9058028230b782d6e-2,,,28532,true
28533_1,,,PMP *tui₁ 'a tree: Dolichandrone spathacea',19081-e5b993d13d6a22019e5ef8032a5797d9-1,,,28533,true
28534_1,,,PWMP *tukas 'open',19094-7cef8a734855777c2a9d0caf42666e69-2,,,28534,true
28535_1,,,"PMP *tukik 'poke, prod, peck'",19081-e42017f5de2701c235551a3c5b163186-1,,,28535,true
28536_1,,,PWMP *tukil 'bamboo vessel',19094-27b120a5a510a91ed4bd0a28cb6a4e21-1,,,28536,true
28537_1,,,PAN *tuktuk₁ 'beak of a bird; to peck',19072-3de8307846e4d9c0e7af8dc512b603a8-1,,,28537,true
28538_1,,,"PAN *tuktuk₂ 'top, summit, crown'",19072-bb63efb985f40cee6cfab0dd7ef21d4a-1,,,28538,true
28539_1,,,"PAN *tuku₁ 'prop, post'",19072-040f8b8294b9c9eb581b26a4b81ae68d-1,,,28539,true
28540_1,,,"PWMP *tukuŋ 'tailless (of birds or fowls), round-tailed (of fowls)'",19094-4a4ea5e2f40ac991520e3877a4102f47-1,,,28540,true
28541_1,,,"PPH *tulduq 'to point, indicate; to point out, instruct'",19083-4fd562346a3cf16ba5cbd232e1dc0352-1,,,28541,true
28542_1,,,"PMP *tultul 'blunt, dull'",19081-5990f8c2bf22d81b5bddce7c3409ee29-5,,,28542,true
28543_1,,,PMP *tuluy₁ 'continue',19081-7aa28ed115707345d0274032757e8991-1,,,28543,true
28544_1,,,PMP *tuluy₂ 'stop and visit when passing by',19081-79d7e7efdc8d9417e1d4db7ac0081c6b-1,,,28544,true
28545_1,,,"PWMP *tuluy₃ 'caught up in, carried along'",19094-5a0219e9485cecb74375e7d99df79d4d-1,,,28545,true
28546_1,,,"PWMP *tuman 'correct, proper'",19094-6bf49a217f71d8f71fa8e0a09a0f5338-1,,,28546,true
28547_1,,,PWMP *tumaŋ 'disagreement',19094-cc345f4e77c21d51500d9ae6e3c0b9f8-1,,,28547,true
28549_1,,,PWMP *tumbiriŋ 'lie on one's side',19094-a4390ad43d749c6700716f5930846edc-1,,,28549,true
28550_1,,,"PWMP *tumbun 'heap, pile; cover up'",19094-9e7edde25fbba6eeef029e7d45929bff-1,,,28550,true
28551_1,,,"PMP *tumpel 'dull, blunt'",19081-38dddef294386170631a4654df4dabd7-3,,,28551,true
28552_1,,,"PMP *tumpul 'dull, blunt'",19081-38dddef294386170631a4654df4dabd7-4,,,28552,true
28553_1,,,PWMP *tuqaw 'a bird sp. and its cry',19094-7db252ed618ece52991459386a6a891b-1,,,28553,true
28554_1,,,PAN *tuqed 'tree stump; stubble',19072-118bd68416c6038768050d1944997533-1,,,28554,true
28555_1,,,"PAN *tuqtuq 'to hammer, pound, crush'",19072-344f21169ff3b6f11849fa6987148db9-1,,,28555,true
28556_1,,,"PMP *tuquR 'evaporate, dry up'",19081-01e2c8e347df33bf3a81a35d73c38770-1,,,28556,true
28557_1,,,"PMP *tuRa 'to string, put on a string'",19081-58a71e8eed70e0812714e3d26d377daa-1,,,28557,true
28558_1,,,PMP *turik 'mark with a line or spot',19081-a71ec9dea15b083c9be0845d7d2960bd-1,,,28558,true
28559_1,,,PAN *titik 'to beat on something loudly',19072-3f59b8e6cf20bc62d9ca49581c2d830a-1,,,28559,true
28560_1,,,PMP *turiŋ 'fish sp.',19081-6d7739c64274aaa8921668565de04b42-6,,,28560,true
28561_1,,,PAN *tuRtuR 'resonant sound',19072-961fadcb3058c5f128f225e7bcc06295-1,,,28561,true
28562_1,,,PMP *tutub 'to cover',19081-58baedb559b6053d8fd374f6d1bac034-1,,,28562,true
28563_1,,,"PWMP *tutuD 'set on fire, burn'",19094-d6f58f5bb986e2e5a47497c0f20cd5e9-1,,,28563,true
28564_1,,,"PMP *tutuk₁ 'bow, lower the head'",19081-f224c8ae780ee6f4a26ecfabc95d6f6a-1,,,28564,true
28565_1,,,PWMP *tuñen 'to swallow',19094-c1e02089b0c00af93f203f1dcbac003e-4,,,28565,true
28566_1,,,"PWMP *tugtug 'knock, pound, beat'",19094-95dbc838805f8884ddaa650c853a4d60-6,,,28566,true
28566_2,,,"PPH *tugtug-én 'to knock on something, play a musical instrument'",19083-519612002e449c8e61821332fe2baafe-1,,,28566,false
28567_1,,,PMP *tu(m)bak 'clash together',19081-21efd2b3ae2edcc48dbd8ba81c7101ac-1,,,28567,true
28568_1,,,PWMP *tu(m)bas 'dregs',19094-c9cba798b6e0d951f8737a011d89fd2d-1,,,28568,true
28569_1,,,"PMP *tu(m)pus 'to complete, finish'",19081-b09140fd515fc9c3bf0ba8b41eacc75c-2,,,28569,true
28570_1,,,PMP *tu(n)daŋ 'to sit',19081-68baf6e25cef70d4646c9822838c9cc3-2,,,28570,true
28571_1,,,PWMP *tuŋtuŋ₁ 'knock anything hollow so as to extract what is inside',19094-949f32db1a74bfdc9f25d2872de50dad-1,,,28571,true
28572_1,,,"PMP *tuŋtuŋ₂ 'peak, top'",19081-acd41a0305d485cb24e8b2d39196bf05-1,,,28572,true
28573_1,,,"PWMP *tu(ŋ)kab 'break open, force open'",19094-b8db7611229ce82a3c78907ef6a43d72-2,,,28573,true
28573_2,,,PPH *tu(ŋ)kab-án 'for force something open or out of its position',19083-5849a6b63c9af73b979a96eef0fbe5ca-1,,,28573,false
28574_1,,,PWMP *tukad₁ 'runged ladder; rung of a ladder',19094-2bed1a47b25fcae3443e3591ee780950-1,,,28574,true
28575_1,,,"PWMP *tu(ŋ)kad 'prop, support; staff'",19094-c801343aed2ffe2846817c2b254862ed-1,,,28575,true
28576_1,,,PWMP *tu(ŋ)kub 'cover',19094-41d0e299ca1abeb2094852da042165c7-11,,,28576,true
28577_1,,,PWMP *tu(ŋ)kuk 'beak; to peck',19094-250e05891a65d6a6a70250a33a6a3d68-1,,,28577,true
28578_1,,,"PAN *Cukul 'huddle, bow the head'",19072-fe74781ad87e200fff1c2f9da4d5c670-1,,,28578,true
28580_1,,,"PMP *uak₁ 'harsh cry, bellow, loud cry'",19081-00992b72cc53bfeaa4fc82e9a7f014a2-1,,,28580,true
28581_1,,,PMP *uak₂ 'sound of retching',19081-ad717602234fca6efc36ac2bd8814569-1,,,28581,true
28582_1,,,"PAN *ua₁ 'exclamation of surprise, etc.'",19072-00dafb6fe0d4b4ef1e8fb6555f0ded69-1,,,28582,true
28583_1,,,PMP *uaʔ 'parents' elder sibling',19081-43dc1335e365985d63f039536bb7375b-1,,,28583,true
28584_1,,,PWMP *ubak 'tree bark',19094-00c90dc021b09f64d37a58f39d4d80f1-1,,,28584,true
28585_1,,,PWMP *ubal 'rise to the surface of water',19094-719a19c8d18ad58475fd22653cc2e281-1,,,28585,true
28586_1,,,PWMP *ubek 'immature rice grain (?)',19094-6f892702179f9d4ecb86106951e5161b-1,,,28586,true
28587_1,,,"PMP *ubet 'buttocks, posterior'",19081-4d7bb0a98709f1931e08324a79907fd6-1,,,28587,true
28588_1,,,"PMP *ubeŋ 'to block, to dam up'",19081-573d3d0ed89a625a1852bfa92c7b8fb3-1,,,28588,true
28589_1,,,"PAN *ubuC 'pluck, pull out'",19072-cda633742daecfcfbda0ac6f74967494-4,,,28589,true
28590_1,,,"PWMP *ubun (ubun) 'fontanel, crown of the head'",19094-2a2885bd246303480d49adc3324d9b1f-1,,,28590,true
28591_1,,,PMP *ubuŋ 'ridge of the roof',19081-1990554c9279a9201a5ee6e6ee8cf770-1,,,28591,true
28592_1,,,PWMP *udahik 'upstream part of a river',19094-02383e7e52183244e36b02308ebc3c6d-1,,,28592,true
28592_2,,,PWMP *um-udahik 'go upstream',19094-57f9e786823058ba76efc9d1f8ec5550-1,,,28592,false
28593_1,,,PWMP *udaliq 'deception',19094-3981475c079a10baa9ff5ce4af800cfb-1,,,28593,true
28595_1,,,"PMP *udehi 'last; come after or behind; late, later; future; stern of a boat; youngest child'",19081-bfe0a7346ca74605d43efa1253a30569-1,,,28595,true
28595_2,,,"PMP *kama-udehi 'rear part, stern or rudder of a boat'",19081-bb6dbb871bcac5f6d7bad513da3ac0f2-1,,,28595,false
28595_3,,,"PWMP *ka-udehi-an 'the last, at the rear'",19094-54f01944f1715d49ac4667fa7470a09b-1,,,28595,false
28595_4,,,"PMP *ma-udehi 'behind, last'",19081-31b30234f224519b37104f2fd14b22ec-1,,,28595,false
28595_5,,,"POC *m-uri qaqe, m-uri waqe 'heel'",19082-649be85da19882e6335962b2842385ea-1,,,28595,false
28595_6,,,"PWMP *pa-udehi 'behind, after'",19094-58a8102f4a92620fba9f094255179dae-1,,,28595,false
28595_7,,,PWMP *udehi-an 'the one who is behind (?)',19094-a6fd0cd0a35b5745f8298a72cdd243c3-1,,,28595,false
28596_1,,,PMP *uduq₁ 'stammer',19081-5119f02f4935db015ff563527a3c081e-2,,,28596,true
28598_1,,,PAN *udu 'grass',19072-09d440e487d45777c05c3a6552ad9154-1,,,28598,true
28599_1,,,"PMP *uduŋ 'hut, temporary shelter'",19081-ddcbaf7f7fcad9674798959d10169ba3-1,,,28599,true
28600_1,,,"PWMP *ugaq 'loosely embedded, wobbly; to shake'",19094-c5c79fb57a8a9e34410bdd1fa3450040-1,,,28600,true
28601_1,,,"PWMP *ugaliq 'custom, manner, way, habit'",19094-a2ae12e4be1ee1e7a01d4a8c1277d5b5-1,,,28601,true
28602_1,,,PWMP *uhaq 'cry of a newborn infant',19094-b9facd1d44f4c555a5504944ae3c5660-1,,,28602,true
28603_1,,,PWMP *uit₁ 'move',19094-3734a903022249b3010be1897042568e-1,,,28603,true
28604_1,,,"PWMP *uit₂ 'bringing, carrying'",19094-a91ee8f47286dc7b3d6d86a11c1d89b8-1,,,28604,true
28604_2,,,"PWMP *um-uit 'bring, carry'",19094-5359660a17699b4c2d22d058f172ab31-1,,,28604,false
28604_3,,,"PWMP *in-uit 'brought by, carried by'",19094-5a3a664884edd246084de39960d0b48a-1,,,28604,false
28605_1,,,PMP *ujan 'cargo; load a canoe',19081-b6b7a25a1876800fb5c408a110f3eda6-2,,,28605,true
28606_1,,,PAN *ujuŋ 'nose',19072-41d1de28e96dc1cde568d3b068fa17bb-1,,,28606,true
28607_1,,,POC *uka₂ 'bowstring',19082-1a7487e58c51f9bd0ad1a6a48a1c9972-3,,,28607,true
28608_1,,,PWMP *ukaŋ 'slow and tentative movement',19094-87da8e47aaf05aa3d60b5bf927513dd3-1,,,28608,true
28609_1,,,"PWMP *u(ŋ)kaŋ 'spread open, as the legs'",19094-a78e3f21738f893ff44c3f7305a80d2d-2,,,28609,true
28610_1,,,"PMP *ukir 'carving, sculpture'",19081-ccd7830ac12f8edd00f6012b30ecba6f-1,,,28610,true
28610_2,,,PWMP *maŋ-ukir 'to carve',19094-027bdaf32e4c9b612dc359ab53621963-1,,,28610,false
28610_3,,,"PWMP *ukir-an 'carving, thing made by carving wood'",19094-ff2fb31abb9905f5ac628c6dc0b17fce-1,,,28610,false
28611_1,,,"PWMP *uki 'vulva, vagina; pet name for girls'",19094-045aa2d4358f0b3b790bc592da3e11e2-1,,,28611,true
28612_1,,,PWMP *ukub 'cover',19094-41d0e299ca1abeb2094852da042165c7-13,,,28612,true
28613_1,,,PMP *ukuk 'cough; to cough; sound of coughing',19081-9636dfded58f9485b46842ba3307ac5b-1,,,28613,true
28614_1,,,"PMP *ukup 'brood, sit on eggs; cover completely'",19081-967927294db3d7175000662b1002a4e9-1,,,28614,true
28615_1,,,"PWMP *ukuq 'bent over, hunched'",19094-fe5746afdafe848b72a556dd40521c07-1,,,28615,true
28616_1,,,"PWMP *ulak 'reel, spool (in weaving)'",19094-94cf5210934e2c85a2680fb8ecd9cb2c-1,,,28616,true
28616_2,,,"PWMP *ulak-an 'reel, spool (in weaving)'",19094-94cf5210934e2c85a2680fb8ecd9cb2c-2,,,28616,false
28617_1,,,PWMP *ulat 'scar',19094-828de69a2994bdb482cecf9d10c7f5f2-9,,,28617,true
28618_1,,,"PAN *ulaw 'confusion, perplexity'",19072-cc47ffc674f6023c9679e77c07014e51-1,,,28618,true
28618_2,,,"PAN *ma-ulaw 'dazed, confused'",19072-29b9863c0025bfd54eefe244ecc61cbd-1,,,28618,false
28619_1,,,PWMP *ulay₁ 'worm',19094-6d3f321e4e2b98afdd8cde1c2ee4ecac-1,,,28619,true
28620_1,,,"PAN *ulaŋ 'repeat, do again'",19072-f62f78bd7e0f79f3ebe1cd06c7a6bb35-1,,,28620,true
28621_1,,,POC *ule₁ 'penis',19082-c02b7d24a066adb747fdeb12deb21bfa-3,,,28621,true
28622_1,,,PWMP *ulila 'orphan',19094-5c8ad194b0f0302f5a8a2c3bf502dcb2-1,,,28622,true
28623_1,,,"PMP *uliq₁ 'return home; return something; restore, repair; repeat; motion to and fro'",19081-db72f45647393784bc42606125fd67a0-1,,,28623,true
28623_2,,,PPH *i-uliq 'take something home',19083-a72426007bc9533333b616abfc841cb6-1,,,28623,false
28623_3,,,PPH *maka-uliq₂ 'able to return',19083-89d9acc16afea90f5362a1e78f59fe13-1,,,28623,false
28623_4,,,PWMP *maŋ-uliq 'return something; restore',19094-b211f1db3d430701c8afaeba5ae833c4-1,,,28623,false
28623_5,,,"PPH *maR-uliq 'return, go back'",19083-9690b9780e0aa7d371d689adafec5452-1,,,28623,false
28623_6,,,"PMP *pa-uliq 'return, send back'",19081-986b4aa1d50f3c0da41021306be3882a-1,,,28623,false
28623_7,,,PMP *paka-uliq 'return something to someone',19081-425bf47abc56e20b415bac5946c0b228-1,,,28623,false
28623_8,,,PMP *um-uliq 'return home',19081-009717ae14bb63542af96cfe1b2e84e0-1,,,28623,false
28623_9,,,POC *m-ule 'return home',19082-009717ae14bb63542af96cfe1b2e84e0-1,,,28623,false
28623_10,,,PWMP *uliq-an 'go home',19094-b602153597ebf9fdf8b1a9cacf776c30-1,,,28623,false
28623_11,,,PWMP *uliq-en 'go home',19094-b602153597ebf9fdf8b1a9cacf776c30-2,,,28623,false
28623_12,,,PMP *uliq uliq 'repeatedly',19081-806d8370a72f4ed8a7a60da812dac8b2-1,,,28623,false
28623_13,,,POC *oliq oliq 'to and fro',19082-bf662b40677de09bd04a16d0dbcd1d54-1,,,28623,false
28624_1,,,"PWMP *uliq₂ 'get, obtain'",19094-35894cede69af16c6b9000e3decdb04d-1,,,28624,true
28624_2,,,PWMP *maka-uliq₁ 'able to obtain',19094-cdbd81cf88002c36f44fad4158d6ced1-1,,,28624,false
28625_1,,,"PPH *ulitáu 'bachelor, young unmarried man'",19083-9fb8033cb78ef53e955f9e430fba5922-1,,,28625,true
28626_1,,,"PCMP *uli 'pry up, prise up'",19076-18195ad16acfe292c4bd74c62d7ac2cb-1,,,28626,true
28627_1,,,"PWMP *ulug 'mock, ridicule'",19094-d87ab6d523c9522fc1e6c4a385c4a0be-1,,,28627,true
28628_1,,,"PWMP *uluR 'flow, stream together'",19094-a0d23cb06e775b765cacf0eebb3852f4-1,,,28628,true
28629_1,,,PWMP *ulus 'slide down',19094-4f9b3b1c34d216d721971ac455f536bd-2,,,28629,true
28630_1,,,PAN *umaN 'again',19072-639849f6b368019778991b32434354fc-1,,,28630,true
28631_1,,,"PWMP *umbak umbak 'pump, pumping motion'",19094-300fdb9e177a74f2c9d88174fa2c7d05-1,,,28631,true
28632_1,,,PMP *umbaw 'top part; high',19081-c87db5e2228b1ea68cd2fe640af0d1d4-1,,,28632,true
28633_1,,,PWMP *umbaŋ 'to float',19094-6c3380a84bdde21f92c96e0f4143aaed-9,,,28633,true
28634_1,,,"PWMP *umbul 'spring, fountain'",19094-8390bb91cefe117814e892515a8b6604-1,,,28634,true
28635_1,,,"PMP *umel 'speechless, dumb, mute'",19081-a4ce8b73029f58bc0243dc2d46ee56b4-1,,,28635,true
28636_1,,,"PMP *umpaŋ 'plug, obstruct'",19081-616ba58f768ab1d760592ee95f2f10b2-1,,,28636,true
28637_1,,,"PWMP *umpeŋ 'dam, water barrier'",19094-81b1ac589482acd45d1352dbceb92999-1,,,28637,true
28638_1,,,"PWMP *umpis 'deflated, empty'",19094-5f163a4ae2072578245a4f202caf657d-1,,,28638,true
28639_1,,,"PWMP *umpuk 'heap, pile, collection'",19094-679a32fe22d4a5dac828ed3a49c04714-2,,,28639,true
28639_2,,,"PWMP *umpuk-an 'heap, pile, collection'",19094-679a32fe22d4a5dac828ed3a49c04714-3,,,28639,false
28640_1,,,PMP *umpu 'grandparent/grandchild (recipr.); ancestor',19081-d6e5a03298d758470e5271c0862d7467-1,,,28640,true
28640_2,,,PMP *ta-umpu 'grandparent/grandchild (referential term used reciprocally)',19081-a67f5bf8759cc17f0e4f40a8b3bd8224-1,,,28640,false
28641_1,,,PAN *umuR 'hold in the mouth',19072-f4e761d77d72569fdaa6022448458a4a-1,,,28641,true
28642_1,,,PAN *<um> 'verbal infix marking actor voice',19072-b00c740df9b879eaba653d2cc38039f5-1,,,28642,true
28643_1,,,"PMP *unah 'precede, go or be first; earlier, former'",19081-00497eb1c5e529eb5cbb2f69786c317d-1,,,28643,true
28643_2,,,PMP *um-unah 'Go first!',19081-78ab382c56fa54a0c03fa6c90481b475-1,,,28643,false
28643_3,,,PPH *unah-an 'first',19083-8b04d5e3775d298e78455efc5ca404d5-1,,,28643,false
28643_4,,,"PPH *unah-unah 'precede, go before'",19083-e20d24489300ae2397ecf956024ac9e9-1,,,28643,false
28644_1,,,"PAN *uNay 'sliver, splinter, foreign body embedded in the flesh'",19072-9e2dfbf5eda20d0fc7b275178a21fd3d-1,,,28644,true
28645_1,,,"PWMP *undur 'retreat, fall back'",19094-b092fe61ff915096cabb6e561780d616-1,,,28645,true
28646_1,,,"PWMP *untay₁ 'hanging down, dangling'",19094-97683d3150ea3fc6978e00f55ca09ae9-1,,,28646,true
28647_1,,,PMP *untay₂ 'citrus fruit',19081-0aa5f7dc5d418823fd06943fa14ab39a-1,,,28647,true
28648_1,,,"PWMP *untul 'bounce, rebound'",19094-2d8193a70aec090cf67409bafd7ebd8a-2,,,28648,true
28649_1,,,PCEMP *unum 'drink',19074-0b18a3d7b9c43ff1750d2baa4606b8d0-1,,,28649,true
28649_2,,,POC *unum-unum 'drinking (progressive)',19082-c6b56fc828c92f631dc6ee791441f93e-1,,,28649,false
28650_1,,,"PAN *uNuq 'beads, necklace'",19072-e39e8ec1181450fd5ca158c3c8c8310c-2,,,28650,true
28651_1,,,"PWMP *unzan 'add to, increase'",19094-efc9dab6dbb325e16d6d22fa9bc5d363-1,,,28651,true
28652_1,,,"PWMP *unzet 'startled, make a startled movement'",19094-5258e383a4f64309beaaa71dfee83b38-1,,,28652,true
28653_1,,,"PWMP *unzur 'shove, thrust forward'",19094-876296c83ce63cfd4fba8aad371348c5-2,,,28653,true
28654_1,,,"PWMP *upak₁ 'bark, rind, sheath; to peel off bark'",19094-e60f753d840aeea9c904bb088cbb5e47-1,,,28654,true
28655_1,,,"PWMP *upak₂ 'slap, hit, beat'",19094-e46063f6c97b78c66e2a24ef5d791a2e-1,,,28655,true
28656_1,,,"PMP *upaq 'compensation, reward'",19081-11de8e4c7ba5a2db48ada5c5aadc0507-1,,,28656,true
28656_2,,,PWMP *maŋ-upaq 'pay for the use of something',19094-4bfeea5554e1d89bbaac4afdc9c49b26-1,,,28656,false
28656_3,,,PWMP *upaq-an 'be paid; payment',19094-e6b839cad989c0e57992d8d306702e7c-1,,,28656,false
28657_1,,,"PMP *upas₁ 'poison, venom of a snake'",19081-0f705b95cef3169c8eb804e1ed1cc9bd-1,,,28657,true
28658_1,,,"PWMP *upek 'piece broken off, husk'",19094-dd20831ab9522bda36deaccf669a5804-1,,,28658,true
28659_1,,,PEMP *upe 'end of tuber that is kept for planting',20001-f1e5ab26d34d9c9492b45e3723bd0083-1,,,28659,true
28660_1,,,PWMP *upik 'break off',19094-fcdba5da0eca711e54a72ee16e39e481-4,,,28660,true
28661_1,,,"PWMP *upis 'husk, bark'",19094-1dbf5599e61407d7b5c3831df1d49522-1,,,28661,true
28662_1,,,"PWMP *upit 'press, squeeze together'",19094-d595a1e7570e91e702066d51392c940d-1,,,28662,true
28663_1,,,PCEMP *upi 'to blow',19074-6349ac43f298198d976ef735b58c66f6-2,,,28663,true
28663_2,,,POC *upi-a 'blow on or into',19082-8edf33b68130766c343adcbce624a36f-1,,,28663,false
28664_1,,,"PWMP *upuk 'clap, slap, pound'",19094-f6faaacde7bfe9eb8a0dbb9aab8b9eca-1,,,28664,true
28665_1,,,"PMP *upun₁ 'gather in masses, as smoke'",19081-3376fcc32dfef14cdf34eab3118de729-1,,,28665,true
28666_1,,,"PMP *upus 'end, finish; used up, finished'",19081-950f24723aed22e13f7998f4d49322e0-1,,,28666,true
28667_1,,,PEMP *upu 'germinating coconut (?)',20001-8231c4ce5aef125b1d82479992814c4f-1,,,28667,true
28668_1,,,"PAN *huRaC 'artery, blood vessel, blood vein; muscle; nerve; sinew; tendon'",19072-dcd3931295793f810c43055b2a27ef58-1,,,28668,true
28668_2,,,PWMP *uRat-en 'full of veins or tendons',19094-33d53d1c2dd37b3083382adcfa2deaad-1,,,28668,false
28668_3,,,"PMP *uRat uRat 'veins, sinews (collective)'",19081-999752ffd50d37e1c94f39b5f904fb27-1,,,28668,false
28668_4,,,"PWMP *uRat i daRaq 'artery, major blood vessel'",19094-1e4ac2b0e795fc61f3a8bbc8d186f89c-1,,,28668,false
28668_5,,,PMP *uRat i lima 'lines in the palm of the hand',19081-07be9245ddca8fd855564a2cc6081bd6-1,,,28668,false
28669_1,,,"PWMP *uRem 'hold in the mouth, hold with the mouth'",19094-724e2b863961ad764befabc2d3ab2f07-1,,,28669,true
28670_1,,,"PPH *ugtu 'zenith; noon, mid-day'",19083-7c2abcb1ca158819f37a55e891e7be2b-1,,,28670,true
28671_1,,,PWMP *urub 'flame',19094-599dd3c7d37cb5e2d5045b60c9b95df4-1,,,28671,true
28672_1,,,"PWMP *uRup 'help, assistance; to help, assist'",19094-9bcfa55739aee8e2815bc93d7c5767c3-1,,,28672,true
28673_1,,,"PMP *usik 'disturb, annoy'",19081-0a39fd4f493a44729d39608efab46a7e-1,,,28673,true
28674_1,,,PAN *qusiR 'pursuit (as of enemies or game)',19072-4240472b4895393041057bda7b5eac32-1,,,28674,true
28674_2,,,"PWMP *maŋ-usiR 'pursue, chase'",19094-435aadc4111ede108cb0a2206314a3a1-1,,,28674,false
28674_3,,,"PWMP *um-usiR 'pursue, chase'",19094-435aadc4111ede108cb0a2206314a3a1-2,,,28674,false
28675_1,,,PCMP *usi 'relative of the third ascending or descending generation',19076-1531e80b9a98701267e6a0280bc08839-1,,,28675,true
28676_1,,,POC *uso 'core of a fruit',19082-f50f13b9bcccef62b1f41a9da680885a-1,,,28676,true
28677_1,,,"PMP *usuk 'press into, penetrate; enter crouching; drive in stakes'",19081-b18f1492bb3719fe8c0a663392f00041-1,,,28677,true
28677_2,,,"PWMP *usuk-an 'drive in (stakes, etc.)'",19094-8118ccf7a6ea6b32c4a62b0d0a85e647-1,,,28677,false
28678_1,,,"PMP *usuq 'rub, wipe'",19081-5f6f43844f6f9ae8618251bb061b988f-1,,,28678,true
28678_2,,,"POC *usuq-a 'rub (it), wipe (it)'",19082-61f7e8222086428e624ff333161d4401-1,,,28678,false
28679_1,,,PWMP *maka- 'verbal prefix marking potential action or ability to do something',19094-6b1be2e599d86e38721459dad193902f-1,,,28679,true
28680_1,,,"POC *usu 'push, launch a canoe'",19082-09315658cd1c45c8936539218719f99c-1,,,28680,true
